pension_fund_name,pension_fund_state,fund_name,general_partner,asset_class,sub_strategy,vintage_year,commitment_mm,capital_called_mm,capital_distributed_mm,remaining_value_mm,net_irr,net_multiple,dpi,as_of_date,source_url,source_document,extraction_method,extraction_confidence
CalPERS,CA,Bridgepoint Europe VII D,Bridgepoint,Private Equity,Buyout,2024,97.795504,57.699866,0.0,62.061642,,1.0756,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Butterfly II,Butterfly,Private Equity,Buyout,2022,125.0,84.475183,27.02124,80.436409,0.1381,1.2721,0.3199,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CA Co-Investment Limited Partnership,CA,Private Equity,Co-Investment,2022,1950.0,622.4695899999999,0.0,824.630107,0.1391,1.3248,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CA1 SPV,CA1 SPV,Private Equity,,2023,1200.0,896.5843669999999,0.0,1065.719347,,1.1886,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CDH Fund V,CDH,Private Equity,,2014,200.0,229.896804,274.431787,61.40192300000001,0.0800,1.4608,1.1937,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CF24XB SCSp,CF24XB,Private Equity,,2025,30.906907999999998,24.725526,0.0,24.725526,,1.0,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CV Consortio Fund,CV Consortio,Private Equity,,2023,750.0,630.513124,0.0,1199.605164,,1.9026,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners Asia V,CVC Capital Partners,Private Equity,Buyout,2020,200.0,192.94087,26.473198999999997,235.06902699999998,0.1280,1.3556,0.1372,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners Asia VI (A),CVC Capital Partners,Private Equity,Buyout,2024,300.0,44.715089,3.183675,40.542828,,0.9779,0.0712,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners IX (A),CVC Capital Partners,Private Equity,Buyout,2024,505.45111599999996,76.37724299999999,0.005554,76.465988,,1.0012,0.0001,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners Strategic Opportunities Compounding Capital,CVC Capital Partners,Private Equity,Opportunistic,2017,1002.540716,1069.448175,595.774599,1350.137791,0.1160,1.8195,0.5571,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners VI,CVC Capital Partners,Private Equity,Buyout,2014,576.278152,682.364607,932.0553709999999,407.6217690000001,0.1550,1.9633,1.3659,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners VII (A),CVC Capital Partners,Private Equity,Buyout,2018,451.865023,585.098356,587.359436,571.7517909999999,0.1980,1.9811,1.0039,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC Capital Partners VIII (A),CVC Capital Partners,Private Equity,Buyout,2021,492.565361,765.698037,331.674236,531.214524,0.0631,1.1269,0.4332,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC European Equity Partners III,CVC European,Private Equity,,2001,200.0,234.49756699999998,595.574634,13.329482999999982,0.4100,2.5966,2.5398,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC European Equity Partners IV (D),CVC European,Private Equity,,2005,332.210348,406.865452,726.781649,0.38648699999998826,0.1720,1.7872,1.7863,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CVC European Equity Partners V (B),CVC European,Private Equity,,2008,573.201207,710.667384,1290.077106,12.362744999999904,0.1640,1.8327,1.8153,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CalPERS Clean Energy & Technology Fund,CalPERS Clean Energy & Technology,Private Equity,Energy,2007,465.0,468.423814,132.24974899999998,5.795624000000004,-0.1870,0.2947,0.2823,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CalPERS Corporate Partners,CalPERS Corporate,Private Equity,,2001,500.0,533.50799,831.997162,0.00024099999995996768,0.0930,1.5595,1.5595,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CalPERS Wellspring V,CalPERS Wellspring,Private Equity,,2011,24.974999999999998,27.004887,47.927588,5.817220999999996,0.2140,1.9902,1.7748,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,California Asia Investors,California Asia,Private Equity,,2008,150.0,149.71389399999998,626.729398,6.578396999999995,0.2650,4.2301,4.1862,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,California Community Venture Fund,California Community Venture,Private Equity,Venture Capital,2003,100.0,100.067655,88.478382,2.9000450000000058,-0.0150,0.9132,0.8842,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,California Emerging Ventures IV,California Emerging,Private Equity,Venture Capital,2006,463.114266,489.24872799999997,871.8285079999999,40.20806100000004,0.1170,1.8642,1.782,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,California Partners,California,Private Equity,,2020,850.0,592.164364,27.218275,782.263899,0.1540,1.367,0.046,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Canaan Gold Coast,Canaan Gold Coast,Private Equity,,2023,235.0,71.23125,0.0,73.556146,,1.0326,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Canaan XIII,Canaan,Private Equity,,2024,205.0,24.599999999999998,0.19999999999999998,21.903139,,0.8985,0.0081,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Canaan XIII Healthcare Fund,Canaan Healthcare,Private Equity,,2024,37.083465,1.668756,0.0,0.98522,,0.5904,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,CapVest Equity Partners V SCSp,CapVest,Private Equity,,2023,323.727173,71.81031899999999,0.0,105.23776699999999,,1.4655,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Capital Co-Invest,Capital,Private Equity,Co-Investment,2025,100.0,12.969999999999999,0.0,12.993955,,1.0018,0.0,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Capital Link Fund I,Capital Link,Private Equity,,2007,502.29999999999995,600.7747079999999,865.9579339999999,34.167553,0.0760,1.4983,1.4414,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Capital Link Fund II,Capital Link,Private Equity,,2008,435.59999999999997,472.71092699999997,784.41922,11.091864999999984,0.1190,1.6829,1.6594,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Asia Growth Partners III,Carlyle,Private Equity,Growth Equity,2005,75.0,84.766869,78.177512,0.0,-0.0140,0.9223,0.9223,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Asia Partners III,Carlyle,Private Equity,Buyout,2008,150.0,371.700862,584.513151,0.0,0.1200,1.5725,1.5725,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Asia Partners V,Carlyle,Private Equity,Buyout,2018,125.0,222.315337,175.92415499999998,121.91497199999998,0.1680,1.3397,0.7913,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Europe Partners II,Carlyle,Private Equity,Buyout,2003,46.224744,93.18607899999999,149.00909,0.08278900000001954,0.1970,1.5999,1.599,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Europe Partners III,Carlyle,Private Equity,Buyout,2007,258.24049099999996,460.698733,742.254678,0.8176539999999477,0.1110,1.6129,1.6111,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,"Carlyle Europe Partners V, S.C.Sp.",Carlyle,Private Equity,Buyout,2019,173.755123,285.190212,199.194575,122.58697699999999,0.0560,1.1283,0.6985,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Partners V,Carlyle,Private Equity,Buyout,2007,800.0,1067.5126089999999,1725.940265,26.17694800000004,0.1280,1.6413,1.6168,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Partners VI,Carlyle,Private Equity,Buyout,2013,300.84999999999997,597.079518,1116.736427,71.4438909999999,0.1590,1.99,1.8703,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Partners VII,Carlyle,Private Equity,Buyout,2018,300.0,605.512059,551.899667,336.2143839999999,0.1330,1.4667,0.9115,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Partners VIII,Carlyle,Private Equity,Buyout,2022,177.20664,220.568032,149.279988,111.98480599999999,0.1171,1.1845,0.6768,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle Strategic Partners IV,Carlyle,Private Equity,Buyout,2016,150.0,219.26757899999998,138.22678299999998,105.964147,0.0450,1.1137,0.6304,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Carlyle U.S. Equity Opportunities II,Carlyle,Private Equity,Opportunistic,2015,200.0,222.35657799999998,311.741225,100.12825600000002,0.1560,1.8523,1.402,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Cedar Street Partners,Cedar Street,Private Equity,,2021,1000.0,290.576015,11.37645,596.923731,0.3821,2.0934,0.0392,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Centerbridge Capital Partners III,Centerbridge,Private Equity,Distressed/Special Situations,2015,150.0,201.78436299999998,221.61833,105.63056600000002,0.1410,1.6218,1.0983,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Cerberus CAL II Partners,Cerberus,Private Equity,Buyout,2017,500.0,423.76237599999996,644.747968,470.87890000000004,0.2200,2.6327,1.5215,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Cerberus CAL III Partners,Cerberus,Private Equity,Buyout,2019,500.0,480.956761,42.879804,360.766487,-0.0490,0.8393,0.0892,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Cerberus CP Partners,Cerberus,Private Equity,Buyout,2013,570.29703,674.624184,1096.816667,466.4047229999999,0.1700,2.3172,1.6258,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
CalPERS,CA,Cerberus Institutional Partners V,Cerberus,Private Equity,Buyout,2012,400.0,479.288769,767.521291,170.87286699999993,0.1390,1.9579,1.6014,2025-03-31,https://www.calpers.ca.gov/investments/about-investment-office/investment-organization/pep-fund-performance-print,CalPERS PEP Fund Performance Review,deterministic_html,1.0
